opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,_source_file,capacity,cas_latency,color,ecc,form_factor,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,heat_spreader,height,lighting,metadata_last_manually_spec_verified_at,metadata_manufacturer_color,metadata_part_numbers,modules_capacity_gb,modules_quantity,profile_support,ram_type,registered,rgb,speed,timings,voltage
5cbf98c2-4b77-4cdc-b982-2bc3d4c6fa7e,TEAMGROUP T-Force DELTAα RGB White DDR5-6400 CL40 16GB (2x8GB),TEAMGROUP,T-Force,6400 CL40,,5cbf98c2-4b77-4cdc-b982-2bc3d4c6fa7e.json,16,40,WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,FF8D516G6400HC40BDC01,8,2,,DDR5,Unbuffered,True,6400,,
5cc4df5b-9754-4040-a45b-b822a29a7eba,TEAMGROUP T-Force Vulcan Black DDR5-5200 CL40 8GB (1x8GB),TEAMGROUP,T-Force,5200 CL40,,5cc4df5b-9754-4040-a45b-b822a29a7eba.json,8,40,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,FLBD58G5200HC40C016,8,1,,DDR5,Unbuffered,False,5200,40-40-40-76,
5ccadec4-f1a0-4b44-9e06-5a53786eafab,Crucial Ballistix Sport LT Silver / Black DDR4-3200 CL16 32GB (4x8GB),Crucial,Ballistix,3200 CL16,,5ccadec4-f1a0-4b44-9e06-5a53786eafab.json,32,16,GREY | BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,BLS4K8G4D32AESBK,8,4,,DDR4,Unbuffered,False,3200,,
5ccb9aee-96d5-474e-affe-3ecfe4769bd8,G.Skill Ripjaws M5 Neo RGB Black DDR5-6000 CL32 64GB (2x32GB),G.SKILL,Ripjaws,6000 CL32,,5ccb9aee-96d5-474e-affe-3ecfe4769bd8.json,64,32,BLACK,Non-ECC,288-pin DIMM,B0D4TDLGKF,,,http://gskill.com/search?keywords=F5-6000J3238G32GX2-RM5RK,N82E16820374558,5750726403,True,41,,2026-01-18T18:04:06.207Z,,F5-6000J3238G32GX2-RM5RK,32,2,,DDR5,Unbuffered,True,6000,32-38-38-96,1.4
5cceff9e-51aa-45d6-b7ef-0629831720be,Mushkin Redline Lumina Black DDR4-3600 CL16 64GB (2x32GB),Mushkin,Redline,3600 CL16,,5cceff9e-51aa-45d6-b7ef-0629831720be.json,64,16,BLACK,Non-ECC,288-pin DIMM,B093G943JW,,,,,1596454403,True,,,,,MLA4C360GKKP32GX2,32,2,,DDR4,Unbuffered,True,3600,16-19-19-39,
5cd77644-ca22-41da-a0ef-3cd0c6db9d88,G.Skill Ripjaws S5 Black DDR5-5600 CL36 32GB (2x16GB),G.SKILL,Ripjaws,5600 CL36,,5cd77644-ca22-41da-a0ef-3cd0c6db9d88.json,32,36,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,F5-5600J3636C16GA2-RS5K,16,2,,DDR5,Unbuffered,False,5600,36-36-36-89,
5cf0f0ce-fcdc-4c1e-99c8-67fbafbc1b3d,Acer Predator Apollo RGB DDR4-3600 CL16 16GB (2x8GB),Acer,Predator,3600 CL16,,5cf0f0ce-fcdc-4c1e-99c8-67fbafbc1b3d.json,16,16,GREY | BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,BL.9BWWR.228,8,2,,DDR4,Unbuffered,True,3600,16-16-16-36,
5d0f22d3-0d22-4688-8df5-5c0e7254a590,Kingston KVR13N9K3/24 Green DDR3-1333 CL9 24GB (3x8GB),Kingston,KVR13N9K3/24,1333 CL9,,5d0f22d3-0d22-4688-8df5-5c0e7254a590.json,24,9,GREEN,Non-ECC,240-pin DIMM,B00864RAZK,,,,,,False,,,,,KVR13N9K3 | 24 | KVR13N9K3/24,8,3,,DDR3,Unbuffered,False,1333,,
5d1bd02c-458a-49dc-b72b-c28af45443fa,Corsair Vengeance RGB DDR4-3000 CL16 32GB (4x8GB),Corsair,Vengeance,3000 CL16,,5d1bd02c-458a-49dc-b72b-c28af45443fa.json,32,16,WHITE,Non-ECC,288-pin DIMM,B07B4G5M87,,,,,,True,,,,,CMR32GX4M4D3000C16W,8,4,,DDR4,Unbuffered,True,3000,16-20-20-38,
5d1fb23f-a4d8-4920-9d5a-37e9fdf7d884,G.Skill Flare X DDR4-2400 CL15 32GB (2x16GB),G.SKILL,Flare,2400 CL15,,5d1fb23f-a4d8-4920-9d5a-37e9fdf7d884.json,32,15,RED,Non-ECC,288-pin DIMM,B071D18SRP,,,,,593401504,True,,,,,F4-2400C15D-32GFXR,16,2,,DDR4,Unbuffered,False,2400,15-15-15-39,
5d382138-dcda-4dbf-8d9d-0645184f6cb8,ADATA XPG SPECTRIX D41 Red DDR4-3200 CL16 16GB (2x8GB),ADATA,XPG,3200 CL16,,5d382138-dcda-4dbf-8d9d-0645184f6cb8.json,16,16,RED,Non-ECC,288-pin DIMM,,,,,,,True,,,,,AX4U320038G16-DR41,8,2,,DDR4,Unbuffered,False,3200,,
5d3bddef-0ceb-4b69-990d-671bac7d77bd,Kingston Fury Renegade RGB Black / Silver DDR4-4600 CL19 16GB (2x8GB),Kingston,Fury,4600 CL19,,5d3bddef-0ceb-4b69-990d-671bac7d77bd.json,16,19,BLACK | GREY,Non-ECC,288-pin DIMM,,,,,,,True,,,,,KF446C19RBAK2 | 16,8,2,,DDR4,Unbuffered,True,4600,,
5d861dc7-99b6-4b6b-90e1-a0f40f0f02aa,G.SKILL Ripjaws S5 Series (Intel XMP 3.0) DDR5 RAM 64GB (2x32GB) 5200MT/s CL36-36-36-83 1.25V Desktop Computer Memory UDIMM - Matte White,G.SKILL,Ripjaws S5 Series,5200MT/s CL36-36-36-83,2022,5d861dc7-99b6-4b6b-90e1-a0f40f0f02aa.json,64,36,,Non-ECC,288-pin DIMM,B09XY6P6K8,,,,,,True,33,,,,F5-5200J3636D32GA2-RS5W,32,2,,DDR5,Unbuffered,False,5200,36-36-36-83,1.25
5d881382-82c5-4b5c-b3ae-ef79ab2eaaae,Kingston Fury Renegade RGB Silver / White DDR5-8000 CL38 16GB (1x16GB),Kingston,Fury,8000 CL38,,5d881382-82c5-4b5c-b3ae-ef79ab2eaaae.json,16,38,WHITE | GREY,Non-ECC,288-pin DIMM,B0CKZ7RQLB,,,,,5183116908,True,,,,,KF580C38RWA-16,16,1,,DDR5,Unbuffered,True,8000,,
5d91f5ff-e5c8-41a8-a09d-005750292487,TEAMGROUP T-Force Vulcan Red DDR5-6400 CL30 32GB (2x16GB),TEAMGROUP,T-Force,6400 CL30,,5d91f5ff-e5c8-41a8-a09d-005750292487.json,32,30,RED,Non-ECC,288-pin DIMM,,,,,,,True,,,,,FLRD532G6400HC30ADC01,16,2,,DDR5,Unbuffered,False,6400,30-38-38-84,
5d962aed-efd8-415c-aa4c-b3c253501b59,Corsair Vengeance RGB RT Black DDR4-4000 CL18 32GB (2x16GB),Corsair,Vengeance,4000 CL18,,5d962aed-efd8-415c-aa4c-b3c253501b59.json,32,18,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,CMN32GX4M2Z4000C18,16,2,,DDR4,Unbuffered,True,4000,18-22-22-42,
5da04db5-2305-4ab0-b00e-2c4acb27cdc8,TEAMGROUP T-Force Vulcan Black DDR5-6000 CL30 32GB (2x16GB),TEAMGROUP,T-Force,6000 CL30,,5da04db5-2305-4ab0-b00e-2c4acb27cdc8.json,32,30,BLACK,Non-ECC,288-pin DIMM,B0CBBDVTYD,,,,N82E16820985331,5287427326,True,,,,,FLBD532G6000HC30DC01 | Vulcan DDR5 FLBD532G6000HC30DC01,16,2,,DDR5,Unbuffered,False,6000,30-36-36-76,
5da48764-2b1a-4d24-8126-daeefff79c9a,Biwin Black Opal DW100 RGB DDR5-6800 32GB (2x16GB) CL32 Black,Biwin,Black Opal DW100 RGB DDR5,,,5da48764-2b1a-4d24-8126-daeefff79c9a.json,32,32,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,B5DW100326832FR2G-CB004,16,2,XMP | EXPO,DDR5,Unbuffered,,6800,32-45-45-108,1.4
5db1bbc9-2e5e-417e-9dad-527a4e1004e8,G.Skill Ripjaws S5 32 GB (2 x 16 GB) DDR5-5200 CL36,G.SKILL,Ripjaws,5200 CL36,,5db1bbc9-2e5e-417e-9dad-527a4e1004e8.json,32,36,,Non-ECC,288-pin DIMM,B09W99CZD4,,,,N82E16820374328,,True,,,,,F5-5200J3636C16GX2-RS5W | 9734946,16,2,,DDR5,Unbuffered,False,5200,36-36-36-83,
5dc7b2ce-a22f-41ce-8ed1-c7a904f43010,G.Skill Trident Z5 RGB Matte Black DDR5-8200 CL40 48GB (2x24GB),G.SKILL,Trident Z5 RGB,,2021,5dc7b2ce-a22f-41ce-8ed1-c7a904f43010.json,48,40,BLACK,Non-ECC,288-pin DIMM,B0CLT9Y8QL,,,https://www.gskill.com/product/165/374/1686291383/F5-8200J4052F24GX2-TZ5RK,N82E16820374526,,True,44,ARGB,,Matte Black,F5-8200J4052F24GX2-TZ5RK,24,2,XMP,DDR5,Unbuffered,True,8200,40-52-52-131,1.35
5dc7b878-f145-49c8-96e4-42d2beba40b2,TEAMGROUP T-Force Vulcan Red DDR5-6000 CL28 32GB (2x16GB),TEAMGROUP,T-Force,6000 CL28,,5dc7b878-f145-49c8-96e4-42d2beba40b2.json,32,28,RED,Non-ECC,288-pin DIMM,,,,,,,True,,,,,FLRD532G6000HC28ADC01,16,2,,DDR5,Unbuffered,False,6000,28-36-36-76,
5dd989f9-9636-4fab-b3bd-c25491e61df8,Crucial Pro Overclocking White DDR5-6000 CL36 16GB (1x16GB),Crucial,Pro,6000 CL36,,5dd989f9-9636-4fab-b3bd-c25491e61df8.json,16,36,WHITE,Non-ECC,288-pin DIMM,B0D53NR9N8,,,,,7345318406,True,,,,,CP16G60C36U5W,16,1,,DDR5,Unbuffered,False,6000,36-38-38-80,
5ddd3b7d-e6e5-42aa-bbdc-74e24cb5e74f,TEAMGROUP T-Force Vulcan Black / Silver DDR5-6400 CL32 32GB (2x16GB),TEAMGROUP,T-Force,6400 CL32,,5ddd3b7d-e6e5-42aa-bbdc-74e24cb5e74f.json,32,32,BLACK | GREY,Non-ECC,288-pin DIMM,B0CBBC8SPM,,,,,,True,,,,,FLBD532G6400HC32ADC01,16,2,,DDR5,Unbuffered,False,6400,32-39-39-84,
5debaed5-72c7-4dca-abde-7647d43e0035,G.Skill Trident Z5 Royal DDR5-6400 CL32 32GB (2x16GB) Silver (Mirror Finish),G.SKILL,Trident Z5 Royal,,2024,5debaed5-72c7-4dca-abde-7647d43e0035.json,32,32,GREY,Non-ECC,288-pin DIMM,B0D5GJJBHC,,,https://www.gskill.com/product/165/418/1716793805/F5-6400J3239G16GX2-TR5S,N82E16820374568,6234110803,True,44,ARGB,,Silver (Mirror Finish),F5-6400J3239G16GX2-TR5S,16,2,XMP,DDR5,Unbuffered,True,6400,32-39-39-102,1.4
5e379fb8-effc-4f20-82e0-248781caaf40,G.Skill Ripjaws 4 Black DDR4-3200 CL16 8GB (1x8GB),G.SKILL,Ripjaws,3200 CL16,,5e379fb8-effc-4f20-82e0-248781caaf40.json,8,16,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,F4-3200C16S-8GRKB,8,1,,DDR4,Unbuffered,False,3200,16-18-18-38,
5e379fee-81e6-4504-8617-d4c6358ea234,Corsair Vengeance Pro Black / Red DDR3-1600 CL9 16GB (2x8GB),Corsair,Vengeance,1600 CL9,,5e379fee-81e6-4504-8617-d4c6358ea234.json,16,9,BLACK | RED,Non-ECC,240-pin DIMM,,,,,,,True,,,,,CMY16GX3M2A1600C9R,8,2,,DDR3,Unbuffered,False,1600,9-9-9-24,
5e3f99cd-4fd4-4ba2-8ccd-dfacd8d27e7b,G.Skill Trident Z5 Neo Matte Black DDR5-6000 CL32 32GB (2x16GB),G.SKILL,Trident Z5 Neo,,2022,5e3f99cd-4fd4-4ba2-8ccd-dfacd8d27e7b.json,32,32,BLACK,Non-ECC,288-pin DIMM,B0BFC8GNY5,,,https://www.gskill.com/product/165/393/1662622365/F5-6000J3238F16GX2-TZ5N,N82E16820374423,1162486658,True,44,None,,Matte Black,F5-6000J3238F16GX2-TZ5N,16,2,XMP | EXPO,DDR5,Unbuffered,False,6000,32-38-38-96,1.35
5e41faa6-0bdb-4149-a467-7fa2f5d516fe,ADATA XPG SPECTRIX D35G RGB DDR4-3200 CL16 16GB (1x16GB),ADATA,XPG,3200 CL16,,5e41faa6-0bdb-4149-a467-7fa2f5d516fe.json,16,16,WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,AX4U320016G16A-SWHD35G,16,1,,DDR4,Unbuffered,True,3200,,
5e53f0a6-d083-41f6-937b-56c29b73fd0a,Corsair Dominator Platinum RGB Black DDR5-5600 CL40 64GB (2x32GB),Corsair,Dominator Platinum,,,5e53f0a6-d083-41f6-937b-56c29b73fd0a.json,64,40,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,Black,CMT64GX5M2B5600Z40,32,2,EXPO,DDR5,Unbuffered,True,5600,40-40-40-77,
5e54f8e9-7537-4d77-a991-862f587b9c62,Silicon Power XPOWER Pulse Gaming Black / White DDR5-7200 CL34 32GB (1x32GB),Silicon Power,XPOWER,7200 CL34,,5e54f8e9-7537-4d77-a991-862f587b9c62.json,32,34,BLACK | WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,SP032GXLWU72AFSJ,32,1,,DDR5,Unbuffered,False,7200,,
5e54fecf-4932-4f4d-b4b6-d569323c9440,Kingston FURY Beast RGB White DDR5-6000 CL30 16GB (1x16GB),Kingston,FURY,6000 CL30,,5e54fecf-4932-4f4d-b4b6-d569323c9440.json,16,30,WHITE,Non-ECC,288-pin DIMM,B0CYM4F1P8,,,,,5595862745,True,,,,,KF560C30BWEA-16,16,1,,DDR5,Unbuffered,True,6000,,
5e5e968e-e4f4-4c5b-b1b4-c937a655f017,PNY Anarchy X Black / Blue DDR3-2400 CL11 32GB (4x8GB),PNY,Anarchy,2400 CL11,,5e5e968e-e4f4-4c5b-b1b4-c937a655f017.json,32,11,BLACK | BLUE,Non-ECC,240-pin DIMM,,,,,,,True,,,,,MD32GK4D3240011AXB,8,4,,DDR3,Unbuffered,False,2400,,
5e643701-7e62-458d-8ea6-dd08dd86cf98,Gloway LYSB01EHFW722-ELECTRNCS Black / White DDR4-2400 CL16 8GB (1x8GB),Gloway,LYSB01EHFW722-ELECTRNCS,2400 CL16,,5e643701-7e62-458d-8ea6-dd08dd86cf98.json,8,16,BLACK | WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,LYSB01EHFW722-ELECTRNCS,8,1,,DDR4,Unbuffered,False,2400,,
5e657883-dd0a-4e82-beb4-daf430317b72,GeIL EVO V RGB Black DDR5-8400 CL42 48GB (2x24GB),GeIL,EVO,8400 CL42,,5e657883-dd0a-4e82-beb4-daf430317b72.json,48,42,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,GESG548GB8400C42ADC | GESG532GB6000C38ADC | GESG532GB6400C38ADC,24,2,,DDR5,Unbuffered,True,8400,42-56-56-120,
5e680741-1ee0-4135-8a66-2cd194c27868,Patriot Viper Elite 5 Ultra Black DDR5-8000 CL36 48GB (2x24GB),Patriot,Viper,8000 CL36,,5e680741-1ee0-4135-8a66-2cd194c27868.json,48,36,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,VEU548G8036K,24,2,,DDR5,Unbuffered,False,8000,36-52-52-126,
5e6a79a9-a7c1-4752-af4b-6b2e19dc3d5b,Klevv CRAS RGB Black DDR5-6400 CL32 32GB (2x16GB),Klevv,CRAS,6400 CL32,,5e6a79a9-a7c1-4752-af4b-6b2e19dc3d5b.json,32,32,BLACK,Non-ECC,288-pin DIMM,B0CMCPD6NQ,,,https://www.klevv.com/ken/products_details/memory/Klevv_CrasVRGB,,,True,44,,2025-12-04T20:45:59.110Z,,KD5AGUA80-64A320G,16,2,,DDR5,Unbuffered,True,6400,32-38-38-78,1.35
5e6fc7c5-3312-4f63-9d7c-82ed3ea03098,Corsair Vengeance LPX White DDR4-3000 CL16 16GB (2x8GB),Corsair,Vengeance,3000 CL16,,5e6fc7c5-3312-4f63-9d7c-82ed3ea03098.json,16,16,WHITE,Non-ECC,288-pin DIMM,B07B4G525F,,,,,280846524,True,,,,,CMK16GX4M2D3000C16W,8,2,,DDR4,Unbuffered,False,3000,16-20-20-38,
5e770542-5b9b-4059-abad-762a075290b4,TEAMGROUP T-Force Vulcan Z Red DDR4-3200 CL16 32GB (2x16GB),TEAMGROUP,T-Force,3200 CL16,,5e770542-5b9b-4059-abad-762a075290b4.json,32,16,RED,Non-ECC,288-pin DIMM,,,,,,,True,,,,,TLZRD432G3200HC16CDC01,16,2,,DDR4,Unbuffered,False,3200,16-18-18-38,
5e8b4d7a-2586-4e78-973e-8d45ef61b228,Crucial Ballistix MAX Black DDR4-4000 CL18 32GB (2x16GB),Crucial,Ballistix,4000 CL18,,5e8b4d7a-2586-4e78-973e-8d45ef61b228.json,32,18,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,BLM2K16G40C18U4B,16,2,,DDR4,Unbuffered,False,4000,,
5eb6999f-32c3-48b8-a11d-b7fea51f75e5,Crucial Ballistix Black DDR4-3000 CL15 32GB (2x16GB),Crucial,Ballistix,3000 CL15,,5eb6999f-32c3-48b8-a11d-b7fea51f75e5.json,32,15,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,BL2K16G30C15U4B,16,2,,DDR4,Unbuffered,False,3000,,
5eb995bb-9ad2-4517-979e-ddb549ca40eb,G.Skill Flare X5 Black DDR5-6000 CL36 16GB (1x16GB),G.SKILL,Flare,6000 CL36,,5eb995bb-9ad2-4517-979e-ddb549ca40eb.json,16,36,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,F5-6000J3636F16GX1-FX5,16,1,,DDR5,Unbuffered,False,6000,36-36-36-96,
5ebf491a-229f-4a71-98c7-8c7e127d157e,TEAMGROUP T-Force Delta RGB DDR5-6200 CL38 32GB (2x16GB),TEAMGROUP,T-Force,6200 CL38,,5ebf491a-229f-4a71-98c7-8c7e127d157e.json,32,38,BLACK,Non-ECC,288-pin DIMM,B09LHPFZDS,,,,N82E16820331744,963186251,True,,,,,FF3D532G6200HC38ADC01,16,2,,DDR5,Unbuffered,True,6200,38-38-38-78,
5ec9dcbf-729c-49fb-8f24-10fe6392a420,Corsair Dominator Titanium DDR5-7200 CL36 48GB (2x24GB) White,Corsair,Dominator Titanium,,,5ec9dcbf-729c-49fb-8f24-10fe6392a420.json,48,36,WHITE,Non-ECC,288-pin DIMM,B0CHSFNRG5,,,,N82E16820982073,5094121456,True,,,,White,CMP48GX5M2X7200C36W,24,2,,DDR5,Unbuffered,False,7200,36-46-46-116,
5ed1892a-6a0b-46f0-a905-e47a065de56b,Corsair Vengeance RGB RS Black DDR4-3600 CL18 16GB (1x16GB),Corsair,Vengeance,3600 CL18,,5ed1892a-6a0b-46f0-a905-e47a065de56b.json,16,18,BLACK,Non-ECC,288-pin DIMM,B0B4PJYDGC,,,,,1827975291,True,,,,,CMG16GX4M1D3600C18,16,1,,DDR4,Unbuffered,True,3600,18-22-22-42,
5ed7c457-904e-499e-a0bb-015661d2b68b,Kingston FURY Renegade Pro Registered DDR5-5600 CL28 64GB (4x16GB),Kingston,FURY,5600 CL28,,5ed7c457-904e-499e-a0bb-015661d2b68b.json,64,28,BLACK,Non-ECC,288-pin DIMM,B0CN3B5TP9,,,,N82E16820242856,,False,,,,,KF556R28RBEK4-64,16,4,,DDR5,Unbuffered,False,5600,,
5efc7454-6338-45e3-8b8b-b764b2cabe1d,Biwin Black RGB White DDR5-6000 CL30 32GB (2x16GB),Biwin,Black Opal DW100 RGB DDR5,,2025,5efc7454-6338-45e3-8b8b-b764b2cabe1d.json,32,30,WHITE,Non-ECC,288-pin DIMM,,,,https://www.biwintech.com/product/black-opal-dw100-ddr5-rgb-memory/,,,True,50,ARGB,,White,B5DW100326030ER2G-CW001,16,2,XMP | EXPO,DDR5,Unbuffered,True,6000,30-38-38-76,1.35
5f0392a5-a360-4d13-b025-834cf4cb0f8d,Acer Predator Vesta II RGB Silver DDR5-6000 CL30 64GB (2x32GB),Acer,Predator,6000 CL30,,5f0392a5-a360-4d13-b025-834cf4cb0f8d.json,64,30,GREY,Non-ECC,288-pin DIMM,,,,,,,True,,,,,VESTA2-64GB-6000-2R8-V4 | BL.9BWWR.371,32,2,,DDR5,Unbuffered,True,6000,30-38-38-76,
5f1e05e5-b19b-4458-a643-f0115da69a55,G.Skill Trident Z5 RGB Matte Black DDR5-6600 CL34 32GB (2x16GB),G.SKILL,Trident Z5 RGB,,2022,5f1e05e5-b19b-4458-a643-f0115da69a55.json,32,34,BLACK,Non-ECC,288-pin DIMM,B09Z1SRR22,,,https://www.gskill.com/product/165/374/1648539359/F5-6600J3440G16GX2-TZ5RK-F5-6600J3440G16GA2-TZ5RK,,,True,44,ARGB,,Matte Black,F5-6600J3440G16GA2-TZ5RK,16,2,XMP,DDR5,Unbuffered,True,6600,34-40-40-105,1.4
5f1e3407-7d32-4572-bb03-acd4cba7861c,PNY MN8192KD3-1600-LV Black / Green SODIMM DDR3-1600 CL11 8GB (2x4GB),PNY,MN8192KD3-1600-LV,1600 CL11,,5f1e3407-7d32-4572-bb03-acd4cba7861c.json,8,11,BLACK | GREEN,Non-ECC,204-pin SO-DIMM,,,,,,,False,,,,,MN8192KD3-1600-LV,4,2,,DDR3,Unbuffered,False,1600,,
5f28cf59-2340-4d45-bd06-ac6ccaf9bcdb,G.Skill Ripjaws M5 Neo RGB Black DDR5-6000 CL30 32GB (2x16GB),G.SKILL,Ripjaws,6000 CL30,,5f28cf59-2340-4d45-bd06-ac6ccaf9bcdb.json,32,30,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,2025-09-18T19:09:34.050Z,,F5-6000J3038F16GX2-RM5NRK,16,2,,DDR5,Unbuffered,True,6000,30-38-38-96,1.35
5f2c7cbe-a2c4-4759-8d05-00ca751104cf,PNY XLR8 Gaming EPIC-X RGB Black DDR4-3200 CL16 16GB (2x8GB),PNY,XLR8,3200 CL16,,5f2c7cbe-a2c4-4759-8d05-00ca751104cf.json,16,16,BLACK,Non-ECC,288-pin DIMM,B08B9KQDK5,6441734,,,N82E16820177105,652797900,True,,,,,MD16GK2D4320016XRGB,8,2,,DDR4,Unbuffered,True,3200,,
5f2ec558-699c-4e94-b9fd-23cef560088f,Kingston Fury Renegade RGB Black DDR4-3600 CL16 8GB (1x8GB),Kingston,Fury,3600 CL16,,5f2ec558-699c-4e94-b9fd-23cef560088f.json,8,16,BLACK,Non-ECC,288-pin DIMM,B097TR13X7,,,,,401696914,True,,,,,KF436C16RBA | 8 | KF436C16RBA/8 | HX436C17PB4A/8,8,1,,DDR4,Unbuffered,True,3600,,
5f37035e-7058-4b47-95ee-76cf1b66148a,TEAMGROUP T-Force Delta RGB DDR4-2400 CL15 16GB (2x8GB) WHITE,TEAMGROUP,T-Force,2400 CL15,,5f37035e-7058-4b47-95ee-76cf1b66148a.json,16,15,WHITE,Non-ECC,288-pin DIMM,,,,https://www.teamgroupinc.com/en/product-category/memory/desktop/?filter=ZmlsdGVyLTIyMT0yNTE4,,,True,,,2025-09-22T21:43:05.128Z,,TF4D416G2400HC15BDC01,8,2,,DDR4,Unbuffered,True,2400,15-17-17-35,1.2
5f38b24e-9741-4f97-a5ea-989a949ab90f,Kingston KVR21R15D4K4/64 Registered Black / Green DDR4-2133 CL15 64GB (4x16GB),Kingston,KVR21R15D4K4/64,2133 CL15,,5f38b24e-9741-4f97-a5ea-989a949ab90f.json,64,15,BLACK | GREEN,Non-ECC,288-pin DIMM,B00NLZANJO,,,,,40712151,False,,,,,KVR21R15D4K4 | 64 | KVR21R15D4K4/64,16,4,,DDR4,Unbuffered,False,2133,,
5f4bcc5b-3c08-4ce5-9f42-210f95ba01ec,Biwin Black Opal DW100 RGB DDR5-6000 48GB (2x24GB) CL28 Black,Biwin,Black Opal DW100 RGB DDR5,,,5f4bcc5b-3c08-4ce5-9f42-210f95ba01ec.json,48,28,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,BXL54860DW1-D28FB,24,2,XMP | EXPO,DDR5,Unbuffered,,6000,28-36-36-72,1.4
5f4f1f46-5054-4ccb-b7ad-cc70a7120c8c,G.Skill Aegis Red / Black DDR4-3200 CL16 8GB (1x8GB),G.SKILL,Aegis,,,5f4f1f46-5054-4ccb-b7ad-cc70a7120c8c.json,8,16,RED | BLACK,Non-ECC,288-pin DIMM,B07YV65BGD,,,,,844061855,False,,,,Black / Red,F4-3200C16S-8GIS,8,1,,DDR4,Unbuffered,False,3200,16-18-18-38,
5f5169cb-df9f-4766-9e0c-c24e3f1b4a2e,G.SKILL Trident Z5 Neo RGB DDR5-6000 256GB (4x64GB) CL34,G.SKILL,Trident Z5 Neo RGB,,,5f5169cb-df9f-4766-9e0c-c24e3f1b4a2e.json,256,34,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,F5-6000J3444F64GX4-TZ5NR,64,4,EXPO,DDR5,Unbuffered,,6000,34-44-44-96,1.35
5f529d5c-a77f-4c84-903c-e464a64ed584,G.Skill Trident Z5 RGB Black Matte DDR5-6400 CL32 64GB (2x32GB),G.SKILL,Trident Z5 RGB,,2021,5f529d5c-a77f-4c84-903c-e464a64ed584.json,64,32,BLACK,Non-ECC,288-pin DIMM,B0BSP5F4CN,,,https://www.gskill.com/product/165/374/1665644504/F5-6400J3239G32GX2-TZ5RK,N82E16820374432,1760170191,True,44,ARGB,,Matte Black,F5-6400J3239G32GX2-TZ5RK,32,2,XMP,DDR5,Unbuffered,True,6400,32-39-39-102,1.4
5f6dd206-7f0e-4844-9a9d-6b039ed51c1b,GeIL ORION V AMD DDR5-6000 CL32 16GB (1x16GB),GeIL,ORION,6000 CL32,,5f6dd206-7f0e-4844-9a9d-6b039ed51c1b.json,16,32,RED,Non-ECC,288-pin DIMM,,,,,,,True,,,,,GAVR516GB6000C32ASC,16,1,,DDR5,Unbuffered,False,6000,32-38-38-80,
5f7fd0ae-4060-4738-a5de-f5b9fc9e016e,Biwin Black Opal HX100 Black DDR5-6000 CL30 32GB (2x16GB),Biwin,Black Opal HX100 DDR5,,2024,5f7fd0ae-4060-4738-a5de-f5b9fc9e016e.json,32,30,BLACK,Non-ECC,288-pin DIMM,,,,https://www.biwintech.com/product/hx100-ddr5-ram/,,,True,47,None,,Black,B5HX100326030ER2G-BB001,16,2,XMP | EXPO,DDR5,Unbuffered,False,6000,30-38-38-76,1.35
5f8d08be-7c71-4cdc-a61b-c71567315e9a,Silicon Power DDR5 64GB (2x32GB) Zenith 6000MHz CL40 BLACK,Silicon Power,XPOWER Zenith,6000 CL40,,5f8d08be-7c71-4cdc-a61b-c71567315e9a.json,64,40,BLACK,Non-ECC,288-pin DIMM,,,,https://www.silicon-power.com/product-detail/XPOWER_Zenith_DDR5_Gaming_UDIMM/,,,True,38.5,,2025-11-13T15:18:51.043Z,,SP064GXLWU600FDG,32,2,,DDR5,Unbuffered,,6000,40-40-40-76,1.35
5f8d2639-ea69-4688-b364-948aae291e11,Kingston FURY Beast RGB Black DDR5-5200 CL40 64GB (2x32GB),Kingston,FURY,5200 CL40,,5f8d2639-ea69-4688-b364-948aae291e11.json,64,40,BLACK,Non-ECC,288-pin DIMM,B0B1QNPM2T,,,,0RM-001W-00669,1693560237,True,,,,,KF552C40BBAK2-64,32,2,,DDR5,Unbuffered,True,5200,,
