gpu_id,case_id,gpu_memory,gpu_memory_type,gpu_tdp,gpu_length,gpu_slot_width,case_gpu_clearance,case_form_factor,length_difference,gpu_case_length_ok,label
3a743c1c-99c9-45a2-84d4-de2acf143cd1,2bfe7ad9-eaeb-4d2c-ae55-6b2b234ffc12,16.0,GDDR7,360.0,357.6,3.8,349.0,ATX Mid Tower,-8.6,0,0
6f89912e-ea78-4912-9252-80978ed1c4dd,be3f6f03-8a91-4c42-90c0-cf677112d786,4.0,GDDR6,53.0,201.0,2.0,415.0,Micro ATX Mini Tower,214.0,1,1
7c54c9c2-9900-4efb-b715-7e541aa14aa2,a0b58fd8-956a-443c-98d6-3a5b87eb71e0,2.0,GDDR5,230.0,267.0,2.0,420.0,ATX Full Tower,153.0,1,1
c1bea78c-1400-4025-a3f1-51779537b4cf,f259a9c1-fecd-4a33-9873-8427cd4520f6,16.0,GDDR6X,320.0,336.0,4.0,320.0,ATX Mid Tower,-16.0,0,0
2d38b1c6-0102-419f-9d6a-754fabca142b,24f6dc1c-e912-4bf3-8823-eb7081f86098,16.0,GDDR6,263.0,320.0,3.0,339.0,Micro ATX Mid Tower,19.0,1,1
4ee0c0e4-1ad2-4e38-a1a5-97db3456812a,e8f06329-aea7-440e-83c7-175481799457,8.0,GDDR5,185.0,255.0,2.0,195.0,Micro ATX Mini Tower,-60.0,0,0
e0ae5190-69b9-4341-8c85-a1f0981131d8,453172b5-1659-41da-a9c6-e02e97fc46fb,24.0,GDDR6X,450.0,325.0,3.0,300.0,ATX Mid Tower,-25.0,0,0
bf764fe3-0caf-4b95-8ed8-5702e2b86c49,ef0a789d-db34-4538-b600-1d54f165d3ad,16.0,GDDR6X,320.0,358.0,4.0,330.0,ATX Mid Tower,-28.0,0,0
cab18e6d-7c25-4b84-a63c-151a7c846e66,d792f3d6-be79-4ca6-bca2-84fcc68f2788,16.0,GDDR6,263.0,335.0,2.5,300.0,ATX Mid Tower,-35.0,0,0
12361633-b225-437c-a09d-e7c84fbb13ef,cf9a6511-615f-4353-aa0b-75a315a42bec,8.0,GDDR6,175.0,280.0,2.0,330.0,ATX Mid Tower,50.0,1,1
b3a4feca-ac2f-4517-b116-82d7b3c13a2c,e18201e0-91cc-45e1-9de9-39796c7931ee,16.0,GDDR6,220.0,290.0,2.55,385.0,ATX Desktop,95.0,1,1
5a363d10-6829-47e0-8402-78198d7e9f50,05336522-9ddf-44de-844d-8facb0068bb1,16.0,GDDR6,263.0,279.0,3.0,480.0,ATX Full Tower,201.0,1,1
66d2020c-3900-4b8b-a40d-f8c638741b8f,0fd2bbf8-8679-43e2-a8b2-b8b2c1f414da,8.0,GDDR7,180.0,226.0,2.05,444.0,ATX Full Tower,218.0,1,1
6f75b9f1-ba89-43e8-af5b-6622faedaab6,e8f06329-aea7-440e-83c7-175481799457,3.0,GDDR5,120.0,206.0,2.0,195.0,Micro ATX Mini Tower,-11.0,0,0
2ef471da-3cd6-42c1-9f2d-39f4e6869518,c70f1ff3-05fc-455b-97f3-5206f9f24bfd,16.0,GDDR6,300.0,324.0,3.0,320.0,ATX Mid Tower,-4.0,0,0
1d01000e-7a4d-4403-a3ae-7fc7178db162,d406fca3-1a08-4109-b599-06a2a98672bf,8.0,GDDR6,220.0,300.0,3.0,420.0,ATX Full Tower,120.0,1,1
3f1fe087-a0ed-4723-b730-6201a0d8373c,ae63e487-6bfe-43ca-b79d-6cd6a3cb1707,16.0,GDDR7,300.0,357.0,3.3,270.0,ATX Mid Tower,-87.0,0,0
fdb2beda-474c-45eb-b391-18076cf75a48,6e3f3cf6-aef6-47f5-b56a-4ae39ceaa0aa,12.0,GDDR6X,285.0,329.0,4.0,320.0,Mini ITX Tower,-9.0,0,0
2fbb4a76-8764-4061-898c-5d9422137492,e0c0a4f9-af3e-49f9-96c3-7ce58e459502,11.0,GDDR5X,250.0,303.0,3.0,430.0,ATX Mid Tower,127.0,1,1
2cb6d3f3-1120-447a-9612-222564f88b36,89863bbb-0c3b-4dcb-9c32-df60b53a6762,6.0,GDDR6,125.0,242.0,3.0,330.0,ATX Mid Tower,88.0,1,1
178c4176-e8aa-460c-b31e-5b0523c39045,9b37f856-6e3a-44eb-aa1c-b1ba04266357,10.0,GDDR6X,320.0,305.0,2.85,290.0,ATX Mid Tower,-15.0,0,0
55eecd3c-7fd5-4b44-82fe-3511cf344862,3f928d15-88f0-4273-803e-81b9f394a3a0,16.0,GDDR6,250.0,324.0,3.0,320.0,Micro ATX Mini Tower,-4.0,0,0
8093bff2-3d49-4bd6-8158-bf5082b87fea,7c81c78a-a722-44a8-ac7e-a05a08de1d39,16.0,GDDR7,360.0,357.6,3.8,340.0,ATX Mid Tower,-17.6,0,0
209c4adf-8e90-4cfa-9490-9be53845357c,0d9c0eae-ea17-4230-9f73-416d0273bb4a,10.0,GDDR6X,370.0,336.0,3.0,330.0,ATX Mid Tower,-6.0,0,0
0702a00a-4e46-4adc-93c5-83b3cedc199a,8d9b32c3-3d21-46c0-ab11-5df862b07866,2.0,GDDR5,180.0,271.0,2.0,267.0,Micro ATX Desktop,-4.0,0,0
596b7807-e8d2-49e4-b15a-633afac560bb,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,8.0,GDDR6,160.0,272.0,2.05,190.0,Mini ITX Tower,-82.0,0,0
a8aa0563-b4bf-43b1-abf1-aeee4efea173,1c4a1d6c-8598-426e-bf13-d596f931d807,12.0,GDDR6X,200.0,342.0,3.0,310.0,HTPC,-32.0,0,0
ba23dc5a-ec7e-4b85-addc-1ab532f48db3,a5d8f499-1da9-401a-b67d-28c3ad9f1373,16.0,GDDR6X,320.0,356.0,4.0,270.0,Micro ATX Mini Tower,-86.0,0,0
86e48f08-83fe-4315-9fa3-e4aaf87a29cf,1c69955b-0187-4989-9de7-9fd6a0fbecdf,16.0,GDDR7,360.0,360.0,3.8,330.0,ATX Full Tower,-30.0,0,0
3541067a-bda5-48b5-a1fa-ef4cff76274a,a8f132b9-7bab-41b5-864d-73dc40c0380e,16.0,GDDR6X,285.0,356.0,4.0,331.0,Mini ITX Tower,-25.0,0,0
3c68af9a-4224-4a42-94eb-73fa55398c7d,b4eed537-c7d3-483a-8f3d-1e9b151ae8df,12.0,GDDR6X,390.0,323.0,3.0,322.0,ATX Full Tower,-1.0,0,0
d92a9ca9-b7af-4a08-a16a-dcef25c048f0,890ea2f5-a5d5-41d8-a78f-d4a2df9a3ada,16.0,GDDR7,360.0,304.0,2.5,235.0,Micro ATX Desktop,-69.0,0,0
2e1ddcdb-3ef3-486f-a7bb-32a9c52236cc,f10d95ac-3c99-4ab7-999e-c87145ea8b55,16.0,GDDR6X,285.0,300.0,3.0,230.0,ATX Mid Tower,-70.0,0,0
1670c930-e541-4069-9a4d-0da71e6123b8,179c0da6-8ad5-4e9b-b876-07533a7fe80e,6.0,GDDR6,160.0,231.0,2.1,340.0,ATX Mid Tower,109.0,1,1
3a743c1c-99c9-45a2-84d4-de2acf143cd1,f9adf057-4d95-4bbc-8854-b04b5f128130,16.0,GDDR7,360.0,357.6,3.8,280.0,ATX Mid Tower,-77.6,0,0
d36efd5f-94e3-490a-bd63-d6222a8c1b47,26423f0f-5bd6-4475-8e2f-40f334904dde,16.0,GDDR7,300.0,303.0,2.5,300.0,Micro ATX Mini Tower,-3.0,0,0
52daae7d-74af-4ec1-8b7b-72e75b0b3dc5,f982de92-c39b-4abb-a46c-ebdd02dbf27b,4.0,GDDR6,100.0,158.5,2.0,400.0,ATX Mid Tower,241.5,1,1
c6011bc9-8068-4195-be44-c236a969ab98,9797ac74-b2bf-441e-bd72-57198c2d1b6d,8.0,GDDR6,250.0,291.0,2.0,300.0,ATX Mid Tower,9.0,1,1
375208cd-5585-427a-97b9-9cc3eaf5eb6a,de42b28a-f0ec-4c02-8718-03ed51c24ee8,8.0,GDDR6,170.0,235.0,2.1,9.0,ATX Mid Tower,-226.0,0,0
a932f71e-a504-43ce-b74b-0853acfa8645,cf9a6511-615f-4353-aa0b-75a315a42bec,6.0,GDDR6,70.0,162.0,2.0,330.0,ATX Mid Tower,168.0,1,1
99038ae7-119d-48e8-95bc-92c2c9fa7913,1ce09a09-5db6-4aa0-87a9-e1cabd1119af,4.0,DDR3,49.0,152.0,2.0,345.0,Micro ATX Mini Tower,193.0,1,1
5fc60f23-a06a-4a8a-add9-750ece0aa8b1,9c30d2da-044b-4c32-8fd9-08c5cf4f5e89,8.0,GDDR6,180.0,282.0,2.0,410.0,ATX Mid Tower,128.0,1,1
970fbda3-b081-450c-be03-bd1052ec1752,eec6ab9f-8b44-4aba-af66-f5a9877a1385,16.0,GDDR7,300.0,357.0,3.3,400.0,ATX Mid Tower,43.0,1,1
2854560e-e0ad-4575-bf69-e580aefd76a8,beae551e-4448-424a-aa61-506b713fd3c0,16.0,GDDR6,260.0,337.0,3.0,335.0,Mini ITX Tower,-2.0,0,0
83d21b54-c52e-4453-811f-b8088c9e77fb,97182328-a217-45cd-b8df-5f86c6dbf9c3,32.0,GDDR7,575.0,359.0,3.5,305.0,ATX Mid Tower,-54.0,0,0
34db61b1-3c63-440b-a77a-5bda9f520f3c,f35467b5-fc01-4a0a-9d4c-56554a813fa3,8.0,GDDR6,250.0,290.0,2.0,340.0,Micro ATX Mini Tower,50.0,1,1
b318b179-60ea-4a93-b328-2c7d0c71933f,a5b0061c-9895-4884-b0ad-7f46a0e7df7c,8.0,GDDR6,180.0,282.0,3.0,290.0,Micro ATX Mini Tower,8.0,1,1
158556d2-9b89-4f43-ada7-351a49520bb6,68e57f90-93c9-4b71-8a49-1f518635bf81,11.0,GDDR5X,320.0,325.0,3.0,240.0,Micro ATX Mini Tower,-85.0,0,0
c6c42c32-f21c-49ec-afc9-de6f26cd54b0,aa68665e-5848-4893-a240-f0a49e3f9b0a,16.0,GDDR6,160.0,310.0,2.0,430.0,ATX Mid Tower,120.0,1,1
30ba533f-3f82-412c-9c5b-97e3dfb3997d,99b404b5-a93a-4833-a9e4-1d187b73d2ba,8.0,GDDR6,165.0,267.0,2.0,197.0,Mini ITX Tower,-70.0,0,0
644bb8e3-0297-4771-a57e-cb79289fa1f9,e9ddadfd-30c2-416b-85af-23592137e4bd,12.0,GDDR6X,285.0,329.0,4.0,270.0,ATX Mid Tower,-59.0,0,0
9ebf3b63-b5a8-4cd6-ba3f-6b15d42295b7,e62dbe85-f665-4aa4-a6a0-19da7d0256da,16.0,GDDR7,300.0,330.0,4.0,422.0,ATX Mid Tower,92.0,1,1
888f68aa-63dc-4f02-a1ab-957b9e0c42f0,9a385655-e90d-4b47-851c-931a806afe96,12.0,GDDR6,250.0,295.0,3.0,270.0,ATX Mid Tower,-25.0,0,0
cdcb72d4-35c8-4ff6-b463-d1d82b6f7619,7adf042f-6e76-40e2-9ccd-2db894932c9f,4.0,GDDR6,75.0,202.0,2.0,240.0,Micro ATX Slim Tower,38.0,1,1
9ea262d0-d579-4109-81fc-aacfd7de6f8d,d8386c8a-21c4-4479-9020-4bab37846013,8.0,GDDR5,185.0,255.0,2.0,420.0,ATX Mid Tower,165.0,1,1
77a4a9bf-b25e-42cb-b133-b7ea53b06311,eebca3a7-4bd6-43ae-954b-5d0a7ebede95,16.0,GDDR6,330.0,345.0,3.5,320.0,Micro ATX Mini Tower,-25.0,0,0
4c55039b-5a92-4b97-bec8-936d04c2521f,f76207f2-9ea1-4681-89ef-f14aa77e718f,8.0,GDDR6,165.0,300.0,4.0,267.0,Mini ITX Tower,-33.0,0,0
b5210587-0049-45f8-bb4a-cb6b1fd400e2,cc6fb928-265c-4918-a1b9-7fdde6ca90cc,8.0,GDDR5X,180.0,279.0,2.1,300.0,Micro ATX Mini Tower,21.0,1,1
2ea0b428-f8bd-4324-a56f-18c330fcbb16,477e86d7-6b81-4af6-84d4-fc5733a68819,12.0,GDDR6,260.0,310.0,3.0,286.0,Micro ATX Mini Tower,-24.0,0,0
fcf6155c-e687-4f3e-b29f-b9a3adae4759,476afdc3-7080-4486-bba3-98316672b699,24.0,GDDR6X,350.0,320.0,3.0,280.0,Micro ATX Mini Tower,-40.0,0,0
8dadf162-41d5-47fd-ba1d-7c0d85ab7010,e59c459d-496b-46e9-b13e-4f8b73882bde,6.0,GDDR6,120.0,247.0,2.0,360.0,Micro ATX Mid Tower,113.0,1,1
205cea15-d8e9-4ccb-857b-86d8290c319b,fb27771c-7779-42cd-863a-c5985f51f36a,16.0,GDDR6X,320.0,342.0,4.0,330.0,ATX Mid Tower,-12.0,0,0
4c3fe397-085b-4a0c-aee3-be9d4b4323b7,7a99581e-a677-4284-8edc-3e843669cfce,16.0,GDDR7,300.0,340.0,3.5,285.0,ATX Mid Tower,-55.0,0,0
125b03e9-e033-494c-abeb-34e9b0f5385d,489c3520-22fd-40eb-bf3b-70cb4a97e78d,12.0,GDDR6X,350.0,318.0,3.0,413.0,ATX Mid Tower,95.0,1,1
1c05467a-9362-4eca-a0b7-35a4d4ab1290,d3b12670-a46b-414b-b21c-400f82a3d17e,8.0,GDDR5,150.0,232.0,2.0,320.0,ATX Mid Tower,88.0,1,1
4b4d9213-a8cd-493a-9f39-d58fac8a8c63,9638b0eb-d149-4468-a832-f959bec08be5,24.0,GDDR6X,450.0,331.0,4.0,300.0,ATX Mid Tower,-31.0,0,0
31ff9f66-1dee-4ef2-918d-4cbe6a5b9d93,d0b781bf-f8d8-4d11-8960-a8b8e83c8019,8.0,GDDR6,250.0,268.0,2.0,380.0,ATX Mid Tower,112.0,1,1
4e900c8a-506b-428e-ac2e-9731e14e92b5,15d3b487-74fe-4f53-b164-090ed53faddf,4.0,GDDR6,130.0,281.0,3.0,260.0,Micro ATX Desktop,-21.0,0,0
d0fd3506-2154-4594-b9b4-44421808e1a0,50093f2b-ec5d-494c-9e9a-4a8233f79dab,16.0,HBM2,300.0,267.0,2.0,330.0,Mini ITX Tower,63.0,1,1
2f37e444-ce9c-4793-88b2-27269b007e9a,ea54c3ae-99b4-4411-85bf-1f903ec18b3d,32.0,GDDR7,575.0,348.0,3.6,300.0,Micro ATX Mini Tower,-48.0,0,0
4a180a98-d9cb-41d7-b0e8-08bd18d1af05,a99fc71f-c3f8-433c-9e8f-7b6030d1480c,8.0,GDDR7,145.0,199.0,2.0,395.0,ATX Mid Tower,196.0,1,1
eb364e54-9701-4d1c-ae0a-de134f7bae18,75a890b1-76df-45c4-acd6-0fba132ba763,,DDR3,27.0,177.0,1.0,400.0,ATX Mid Tower,223.0,1,1
9fdabb5f-5e72-4573-b0b3-54c5cc647251,876fb26a-63f8-4be5-a7fc-b39b0520613a,8.0,GDDR6,130.0,203.0,2.0,417.0,Micro ATX Mini Tower,214.0,1,1
4932a15f-3c77-4f6b-a372-b80ba37da632,f21f0e29-a516-4149-b898-2dc384d2fc29,8.0,GDDR6,115.0,250.0,2.0,320.0,Mini ITX Tower,70.0,1,1
8e1973b6-1437-4431-9bbd-eb801b4717df,f0e8cf84-f729-486f-86c7-8d54a4c5a0de,8.0,GDDR6,225.0,297.0,3.0,260.0,ATX Mid Tower,-37.0,0,0
1f3d237b-4384-4577-84e9-0738d1da28bd,5454c586-a257-4cfa-a52a-e1ea01d75d0f,16.0,GDDR6X,320.0,332.0,4.0,320.0,ATX Mid Tower,-12.0,0,0
8ba0d597-8045-4e2b-8ae6-4cb68ae47b41,4cc222a0-ab24-4a77-b1a2-da530bd11123,12.0,GDDR6,220.0,313.0,,312.0,ATX Mid Tower,-1.0,0,0
15592e8f-f3a4-42b6-8d6e-fc1188a8ce69,c863ba20-ded3-4800-aefc-46465f7040ae,6.0,GDDR5,120.0,168.0,2.0,375.0,ATX Mid Tower,207.0,1,1
c6e37119-adca-47fc-9eb4-aeee9ad657bd,d2ebed0d-77d6-4682-9cad-b1372e5c5bd2,8.0,GDDR5X,180.0,312.0,2.0,254.0,Mini ITX Tower,-58.0,0,0
2fec44db-3626-4001-88a3-acc8231ab8eb,90465db9-c6a4-4a6c-924a-24220bd5da31,16.0,GDDR7,360.0,304.0,2.5,333.0,ATX Full Tower,29.0,1,1
f9f5662f-3e6b-4cf6-8b47-d3e257e5ce05,66403e67-b682-420a-ba70-32e4fbef0702,8.0,GDDR5,150.0,242.0,1.0,335.0,ATX Mid Tower,93.0,1,1
37e7b9a1-b9a8-4346-9d72-2bbeb0506750,6f487472-6724-4c77-97d7-bd05fd735055,16.0,GDDR6,360.0,339.0,3.0,330.0,ATX Full Tower,-9.0,0,0
174548c8-d3ae-45c8-8d0b-a60a77ebb5c8,8b989086-02fb-4f6f-a674-e2401e412fae,6.0,GDDR6,70.0,174.0,2.0,325.0,ATX Mid Tower,151.0,1,1
42fdf41f-af45-45f1-a11e-a464432ef16a,1d9a3053-dcdd-45fe-862e-b3e2546617b4,12.0,GDDR7,250.0,337.0,3.05,309.0,HTPC,-28.0,0,0
94c67e29-ccd0-4501-af11-395cb15509aa,5e0778d7-48be-4d1d-ad4a-3703a442ec28,8.0,GDDR6,220.0,267.0,3.0,460.0,EATX Full Tower,193.0,1,1
661af4d5-8242-49a2-a1aa-e20d09e7bc8d,c7420695-0819-44eb-b616-8b6061e2718f,8.0,GDDR6,165.0,212.0,2.0,410.0,ATX Mid Tower,198.0,1,1
9e359fe1-7f00-4616-9685-6d8c609705db,271c04f4-602f-4a90-8c3a-944cb88be3a5,16.0,GDDR7,300.0,357.0,3.3,350.0,ATX Mid Tower,-7.0,0,0
a3bc7480-da4e-45b2-b7d7-2e5ccd70e5ac,fee9b9c3-5008-48e6-adce-b9fb39c32381,2.0,GDDR5,55.0,130.0,1.0,530.0,ATX Full Tower,400.0,1,1
4baf2cef-2e76-4dff-a814-f8892aeac91b,ae9435f3-c8f8-4b57-8895-41c16cffabf9,4.0,GDDR5,75.0,178.0,2.0,435.0,ATX Mid Tower,257.0,1,1
0f852ef3-647e-4072-a5d2-88c8d9a5cee5,980ae318-cd98-47cd-8b12-a5b6f8a0b01f,2.0,GDDR5,116.0,209.0,2.0,340.0,Micro ATX Mini Tower,131.0,1,1
8d9c9d62-38ce-46aa-92ed-d48eeafaa37e,ef1c671b-61ef-4211-a852-e936228918fb,16.0,GDDR7,300.0,303.5,2.5,290.0,Micro ATX Mid Tower,-13.5,0,0
2de951ef-1034-4a14-a7aa-dbd4d80324e4,9a385655-e90d-4b47-851c-931a806afe96,8.0,GDDR5,150.0,279.0,2.0,270.0,ATX Mid Tower,-9.0,0,0
fcc57534-25e3-47e8-9fe5-c7e78e6b35a2,beca4055-ee16-4f2a-b467-5e11c3ca671a,12.0,GDDR6,200.0,315.0,3.0,360.0,ATX Mid Tower,45.0,1,1
7589bd95-4638-4b85-a5bb-d0d47ad5ec4d,fd7825e0-d94f-4e1b-85e6-1de9722d3786,8.0,GDDR6,175.0,267.0,3.0,415.0,ATX Mid Tower,148.0,1,1
bac3ed83-3260-4180-86d3-4f4860f54119,30899ad9-b18b-404c-84a6-8e2cc7b5f7bf,12.0,GDDR6,230.0,267.0,2.0,350.0,ATX Full Tower,83.0,1,1
d79ca295-eb5d-4bb6-b297-2d4b8aa77684,60dd39b3-1e32-45cc-a2d8-dea1906b4d8d,12.0,GDDR6,245.0,340.0,4.0,310.0,ATX Mid Tower,-30.0,0,0
70b20e1e-3d4c-48f2-b06c-cbd9cff9481a,ffcf2afe-6ccd-41b4-b9ef-9fdf95599033,4.0,GDDR5,165.0,267.0,2.0,210.0,Mini ITX Tower,-57.0,0,0
9ef79404-da55-4c76-bb80-951eb7d73548,de73b4c5-8e16-4dbe-a39b-caa58574c5da,8.0,GDDR6,200.0,247.0,2.0,515.0,ATX Full Tower,268.0,1,1
02ec50a9-9b7e-48f7-9a58-6c1a8bfdd54b,c1a4235b-f507-4b21-9db9-445ff70934d2,16.0,GDDR6,300.0,340.0,3.0,305.0,ATX Mid Tower,-35.0,0,0
1929446c-928f-46f4-9e7a-bc317c089ec9,cf1f9dac-330e-4b51-887f-206e9e4a1103,16.0,GDDR6X,320.0,337.0,3.0,330.0,Micro ATX Mid Tower,-7.0,0,0
ff40141f-d2af-4779-90e0-c3c582c23a5a,0a84e0a3-04d9-4d87-be84-466f637c6992,8.0,GDDR6,220.0,329.0,3.0,300.0,ATX Mid Tower,-29.0,0,0
292c5086-58e5-4ede-af9f-402c43289ad6,e59df833-7f5d-41e4-8d3e-1f85f398b3de,16.0,GDDR6X,320.0,336.0,4.0,320.0,ATX Mid Tower,-16.0,0,0
abd3332e-6e21-4d96-8189-2f32830347da,c0a20b8f-5fcc-4ce3-a402-79c816070b1c,16.0,GDDR6,165.0,247.0,2.0,432.0,ATX Mid Tower,185.0,1,1
1f7ede38-f110-4ca8-a9b7-44da3a953f5b,b5a4dd9a-c2d7-4852-abd1-5d6068a0fde7,16.0,GDDR7,300.0,319.0,3.0,309.0,HTPC,-10.0,0,0
1f3d237b-4384-4577-84e9-0738d1da28bd,b5cab143-6373-437c-ae87-1c364c717368,16.0,GDDR6X,320.0,332.0,4.0,300.0,ATX Mid Tower,-32.0,0,0
6a34f1ef-4f44-4ce1-9fe8-56e8676ee7bd,a48d84c6-224f-45d9-9175-710695e83119,16.0,GDDR6,300.0,330.0,3.0,319.0,Micro ATX Mini Tower,-11.0,0,0
f03911d4-f5db-42ca-a760-7f7f76ba24ad,a5b0061c-9895-4884-b0ad-7f46a0e7df7c,4.0,HBM,275.0,307.0,2.0,290.0,Micro ATX Mini Tower,-17.0,0,0
8517aeba-bad1-4885-ba64-ff2ee5649fe1,d9288217-7555-4973-a61f-2645d84ba10c,11.0,GDDR6,250.0,270.0,3.0,320.0,Micro ATX Mini Tower,50.0,1,1
d07a0231-b3f4-4f63-8a7f-c7b0483f2ea5,0e7abdfa-4828-448d-9bae-c9dec9f2296f,10.0,GDDR6X,320.0,305.0,3.0,256.0,Micro ATX Mini Tower,-49.0,0,0
82c1191c-5ec2-4781-8887-41251b8fd911,60f7ad1e-579b-4eab-9158-059b35a51bb9,12.0,GDDR6,250.0,281.0,3.0,275.0,Micro ATX Mid Tower,-6.0,0,0
18c09f4f-3a06-4723-bc69-dfad03f0b567,3a06e9bf-9f77-48bb-b02e-31ae954e6f17,32.0,GDDR7,575.0,330.0,3.5,265.0,Mini ITX Tower,-65.0,0,0
fdfbae63-17c3-4b5c-a83a-6ab3faac83a7,452f223c-bb5d-43d3-9762-1ebd87cc2918,6.0,GDDR5,130.0,247.0,2.0,300.0,Mini ITX Tower,53.0,1,1
2254b971-9380-4609-9f95-b442410e3680,09782234-139d-4c25-9ba6-6f7979c17b4f,8.0,GDDR5X,180.0,292.0,2.0,266.0,Mini ITX Tower,-26.0,0,0
af97f4ff-799f-41fc-8d0c-173659ef2e16,0a6442f8-266f-49d9-8353-4e93676a6915,8.0,GDDR5,185.0,242.0,2.0,267.0,Mini ITX Tower,25.0,1,1
aa9572aa-8ad6-446d-b23d-ee4c1ff2dd20,429bfcb1-7141-4a25-b797-11bdb1cf7523,16.0,GDDR6,300.0,340.0,3.0,315.0,Micro ATX Mid Tower,-25.0,0,0
a4907a30-8b0c-41b7-947b-718add3bb864,7c8ae8a2-61c4-4245-9055-01dcba63a2b6,6.0,GDDR5,120.0,279.0,2.0,325.0,ATX Mid Tower,46.0,1,1
653144b7-2804-4b54-a123-f8a1b10b816c,c5fad48d-ff81-4802-8a36-fd07c811be2d,12.0,GDDR6X,200.0,329.0,4.0,197.0,Mini ITX Tower,-132.0,0,0
40d665ff-eaaf-43a9-8af0-bd4f5f910bce,d3b6c926-2ece-40b7-bbb6-029ac5d3fef0,8.0,GDDR6,250.0,286.0,3.0,390.0,ATX Mid Tower,104.0,1,1
aefa1aa2-1e3e-4147-8fa6-b2bd5e57957f,dcdbec6a-88f2-4358-ab9f-a58288e5dcee,12.0,GDDR6X,200.0,226.0,3.0,340.0,ATX Mid Tower,114.0,1,1
738b8312-afcc-425d-a632-46c8f9874d4a,80752f58-7a5c-4951-bd39-5f780ac01bd0,3.0,GDDR5,150.0,267.0,2.0,315.0,Mini ITX Tower,48.0,1,1
491bf50f-b3e9-4303-a028-44e1788f6d4a,680bf170-94ec-4365-8780-8c96d88f56bc,16.0,GDDR6,263.0,322.0,3.0,280.0,Micro ATX Mini Tower,-42.0,0,0
12a0a7b7-292b-42ab-a0d8-51e27c06ba25,2cae08fd-5fb2-4175-8dc2-b8ee767a9751,20.0,GDDR6,300.0,353.0,3.63,315.0,ATX Mid Tower,-38.0,0,0
00f3ce36-8bd5-4303-8c79-cfe4c1eed7dd,415c1a72-d057-41db-8721-8b69d84362ae,8.0,GDDR5,225.0,240.0,2.0,415.0,ATX Mid Tower,175.0,1,1
57ece2d7-5100-4acb-9121-3cb09a649ea8,731023b3-3f03-4e18-b3a2-36bfcb1d84a5,8.0,GDDR6,180.0,268.0,2.0,330.0,Micro ATX Mid Tower,62.0,1,1
ff40141f-d2af-4779-90e0-c3c582c23a5a,2caec404-0d93-4bf0-8e97-6e5c06b077d4,8.0,GDDR6,220.0,329.0,3.0,322.0,Mini ITX Tower,-7.0,0,0
c2fd5a51-26a1-46b3-a288-cca89ab07465,975d6b47-fc13-4676-84ab-4a584782fad6,10.0,GDDR6X,340.0,318.0,3.0,305.0,Micro ATX Mini Tower,-13.0,0,0
364f1d59-d790-4efd-b592-736c5f8641ff,3d66e1e0-2d32-453a-aea1-5404ae959dcb,8.0,GDDR6,185.0,235.0,2.0,280.0,HTPC,45.0,1,1
98e85819-20ef-4830-84c6-84bf54d2ed12,f3c0bf11-cdd2-4726-8cf0-0c6da0d8ea80,2.0,GDDR5,75.0,191.0,1.8,430.0,ATX Mid Tower,239.0,1,1
8f64dc32-aaa1-427b-9090-92665a204141,9d2d83a2-8128-46b4-8933-9a252550c8f7,12.0,GDDR6X,285.0,336.0,,317.0,Micro ATX Mini Tower,-19.0,0,0
ef53d8ae-622f-4bd3-8ff8-d1fa685cb484,850742ad-ba96-4d43-8f50-11f7ef47bfab,16.0,GDDR6,304.0,312.0,2.5,305.0,ATX Mid Tower,-7.0,0,0
8a6718c4-a13b-4708-96b7-e77230b4f7df,5a88a423-96df-4f1a-ac22-874bcd8e7d24,16.0,GDDR6,250.0,324.0,3.0,472.0,ATX Full Tower,148.0,1,1
9f533883-b16c-4b56-bf49-813473a3cd16,6bccc006-cb61-4837-9236-d2a8d7ae5a51,8.0,GDDR6X,290.0,300.0,2.0,241.0,ATX Mid Tower,-59.0,0,0
fa8f313e-c5f6-4f26-8193-117c47f1e04a,8bb4ffc1-a842-4e22-b1b7-82c957859e7f,8.0,GDDR6,185.0,268.0,3.0,340.0,ATX Mid Tower,72.0,1,1
a3c4d98c-f081-40a1-851a-770f8d9c347d,4cdb3580-ad8a-44f2-982f-87484ae1b673,6.0,GDDR6,150.0,326.0,3.0,430.0,ATX Mid Tower,104.0,1,1
13acc033-3e17-457a-9e30-dfe8d908bc57,275387ad-a8f2-40fa-ac08-db62fb2fdf02,3.0,GDDR5,250.0,279.0,2.0,255.0,Mini ITX Tower,-24.0,0,0
53b02143-e32c-45dc-bb54-77f39a11ccd8,f0787bb5-b8b5-42e9-abaa-c98c20768698,4.0,GDDR6,140.0,215.0,2.0,360.0,ATX Mid Tower,145.0,1,1
265ce202-d69a-4996-9e78-b17333d21b92,41e1117b-41d2-4618-86e9-97a1f0a9a69a,20.0,GDDR6,300.0,312.0,2.0,310.0,ATX Mid Tower,-2.0,0,0
5649d18a-5990-4bc0-9dd8-b29c0358bff2,22a4722f-57e2-4686-b37f-8cc890f1ffb7,12.0,GDDR6X,350.0,318.0,4.0,320.0,ATX Mid Tower,2.0,1,1
d7c09b5b-30bd-4a04-b9e8-dbef4081d191,ddfd26f3-dc1f-4ed6-a2e3-0b8f6645e761,16.0,GDDR6X,320.0,300.0,3.0,330.0,Micro ATX Mini Tower,30.0,1,1
