motherboard_id,case_id,motherboard_form_factor,case_supported_motherboards,motherboard_ram_type,motherboard_memory_slots,case_form_factor,form_factor_match,label
0540cfb3-d4cd-4470-a51d-2949990058c9,b5e4a00f-66f1-4741-ba3d-2ae683fc2400,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
87dd3296-b18d-4f21-9239-e70462775b8e,4c54fd26-e0c3-4028-8239-fa2b00ad2dd3,Micro ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,1,1
81b91145-4db0-4eee-b1a7-fd976d489026,145beda7-2317-47a8-beda-cf319153d67d,Micro ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
f4bc65c0-64b2-4d54-92ee-527e4932b6ed,7c5a5a19-8883-47ba-90fd-cf4c53ae40b4,EATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,0,0
bfd4c792-9c9f-475c-ba5d-8a6638dfbb8e,8c54b5c6-fcfa-4e8c-8786-0d4122ccd788,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Mid Tower,1,1
5012d4d3-f435-4dcb-ab46-521a026e0338,fadda026-2248-4fc9-b15a-4e82f6ac978c,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
2566221d-463f-4be7-9b15-893d364e4cbf,394acd67-4fbd-4bf4-88eb-e118fa27c703,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
b313b13c-1b77-4940-b0a2-5a151c8eb717,59dde68c-3435-4e65-a72b-5d4d4c4ceafd,Mini ITX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Mid Tower,0,0
287f7330-1bfa-4b09-a25a-f661f6f0251c,5e9d7628-daa1-4f64-9117-d427648960d2,Micro ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mid Tower,1,1
245839e3-bac9-4373-bb53-b0b5ed37662b,8aa99675-f88d-4ec3-9dbc-604ee68d1804,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
e1584ca3-3aca-4807-9876-bc5b0d85f602,b38bcd44-737b-4a38-a30e-e53762bcd376,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
98c135db-c095-4b9b-b141-0c9a9ba6bd70,7ce143a1-7d3c-44fa-9412-3730bff63231,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,1,1
879a0130-156b-41e3-aefa-9c956f00b92e,d91435a1-9069-44fc-a31d-e8070ccdf6e9,ATX,ATX | Micro ATX | Mini-ITX,DDR4,8,ATX Mid Tower,1,1
8e3ca686-c98e-4fa0-9970-b994c706c364,4df026f1-e1de-4ad7-af0a-22926af62e55,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
1b678e6c-d921-4e7a-8c65-5d3d63799071,33c201e8-26b3-46df-b8dd-4b863a06ee00,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
bb5de7c2-c10e-45bb-9b82-e2fece15dc73,c0a41512-a00b-4417-820c-c5fd4eef332f,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Full Tower,1,1
0a26decd-35b5-4f92-9986-939aa863ccbd,31fe6aa5-0436-41b2-a43b-2b7f620de52e,ATX,Micro ATX | Mini-ITX,DDR4,8,Micro ATX Mini Tower,0,0
02239c9d-55aa-4909-9c6a-f751c6721be6,fbc417fe-cf41-4ab7-a501-ca17291cbe1e,Micro ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,1,1
84ea5dd6-53cc-4d4f-a948-c941873723ea,9e92d512-eeb5-45fd-b097-411230bb5949,Mini ITX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,2,ATX Mid Tower,0,0
19d3d97d-02b8-4bdd-a9e3-20eb961cd4b0,09442b0a-7aa1-4256-8c58-e927fa752320,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
9d74764b-4469-4d6e-8101-e33d782ea1f6,1622c07c-37ab-40d8-9209-82d11bda855b,ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Mini Tower,1,1
b2583932-f382-467a-98f1-6c394fe40827,5ea7315b-3b85-408c-8392-2d0ebc11d3de,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
f1776987-bdae-4e3c-aba2-ea6f2dd24bc4,41c5e262-2f93-4433-a1bb-802e3f2678fe,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Full Tower,1,1
f9131b7f-a952-4283-abfb-1c202aaad71c,49181fd1-d72b-4d5c-956d-aca4bb113b8b,Mini ITX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
8b472a30-e25e-4ebe-bd88-b9452b617c29,38dd1c03-f982-4d1c-b02d-7d308f1766bc,EATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mid Tower,0,0
60689143-11f2-4ae7-b080-aa88c83a6ac3,06b17a9b-7a6d-44fc-9e0b-08ffe4c2972d,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mini Tower,1,1
c6092b7b-17c2-4501-b1fb-aa24d680968d,95cbe2bb-c769-44fb-987f-6184988a4a5d,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
6ee5d621-87ea-482c-9765-84acec529f87,a2890731-5205-4176-97a8-f7dcc28a87fc,Mini ITX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Slim Tower,0,0
77a9b5d3-6603-4b2a-bc5e-e5a69b5c50e2,c871f913-73fa-454e-b4ce-b092363e7a0e,SSI EEB,ATX | Micro ATX | Mini-ITX,DDR4,16,ATX Mid Tower,0,0
c8e931d5-673f-4d1d-9b75-15150761c4bf,e6e3d555-041f-4426-b669-cdece8799809,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
9cd6da25-ae99-49ed-b6b3-f34b7d2f5ed3,5295829d-fcfa-4309-a3a0-91eeea18904a,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Full Tower,0,0
f3e46f70-65aa-403f-9e4d-6546eae4d290,4ccc673e-4a1a-4b81-9244-06971ef0c4fc,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
2b3b7255-c016-4700-9d39-5dc6916b6a4a,cbb938d9-f48b-4b05-920e-150c39607845,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
171cd93b-f710-4e71-a340-af6d24496277,cbf1756f-59a1-4277-9fbc-1f0a137a0583,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
151eec3f-3057-4de8-86c7-b782a00c42aa,41b9f4c8-7fbd-4991-90ff-7c10469cb2ae,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
a5fabdd4-f9a1-4637-8c84-e1626e4120ca,85a5229c-b51e-486b-84fe-43cbfd85ed4c,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
5b7a3c83-e82c-4f94-b3d1-c2f636ea683a,28f417c0-b782-47dc-b39a-7dcacd1ce185,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,1,1
3ed7370e-d20b-4115-ae5a-5f86f5e84a47,69232a1f-40b1-4d8b-b1ae-8d458e6cea1e,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
2be0e9b1-7d13-419a-8296-c360b8d8edcc,01e80402-f15e-4d65-ba08-db2e69fdc267,EATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,0,0
5795af2d-6f00-4697-8358-ad64b172a8f2,beb391fc-87f7-4ac9-9aaf-07820a4211b2,Micro ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,1,1
d0219236-f17c-4057-8b88-b8d5c7620d91,921a4677-deb7-442b-8be9-3ed7b4d5539f,Mini ITX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Mini Tower,0,0
6c8ce523-efd2-4ff8-a303-9aeee6143792,2ddbfe11-5585-4198-b7bf-e700245db2a7,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
54ce711a-2e5a-4014-8f0e-a0360c22952e,d44f378d-0ad8-421e-a139-e143b2566b0b,ATX,Micro ATX | Mini-ITX,DDR3,4,Micro ATX Mid Tower,0,0
5c439c42-ba3d-4f80-b523-23f79de70def,f05fbf2f-dfee-4fab-9d32-2161d4a79955,Thin Mini-ITX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,0,0
fa0d80d0-e12a-4ba2-b985-f78070cd3a30,d406fca3-1a08-4109-b599-06a2a98672bf,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Full Tower,1,1
362ea07c-7b2b-42e9-a190-7365cd69e4d7,901bda49-d810-499a-88ae-fb3032eb43f7,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
db7d814e-fde6-4512-a190-5411a48274f1,1043a087-1539-422d-ba49-a72b16f73da0,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
b84db965-6b59-4b7d-8759-405039565ff7,fa0fd43a-e1fc-4c28-bd74-14c8c75900c5,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Full Tower,1,1
b0645385-294e-448d-ab5c-d763263b05d8,aa1295ed-a3c2-41c4-9bfc-f84a97c4b797,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Full Tower,1,1
7f1bd7e0-d03a-49b7-856b-0375b2161759,7c3451cf-80fc-4040-a23a-a83bdb494606,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
0394f0e5-9808-4757-a34c-9cb2dd03c11c,61db91f3-6864-4dc7-b8a2-6e46704b8040,Micro ATX,Mini-ITX,DDR4,2,Mini ITX Tower,0,0
d3e4754d-447b-47ba-bd14-7b62d3853c1a,e19caca6-15c5-435e-9285-1a4b4698239a,Mini ITX,Mini-ITX | Micro ATX,DDR4,2,Micro ATX Mid Tower,0,0
9801fa7c-f5f5-4312-95e4-94802585b222,c4c1a88b-957b-491d-99cb-c997229f4ca0,ATX,Micro ATX | Mini-ITX,DDR3,6,Micro ATX Mini Tower,0,0
51b6e6cb-bff2-481c-9843-44b56532008b,c2fd9e2b-2774-440c-8c6d-7b91359e949a,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
25e5bd08-af8b-4704-b5dd-0a816d2b218b,6d51f6ec-2b8a-4b49-9f2e-d70b651c1921,EATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mini Tower,0,0
edef360e-2dd9-4c6c-8c78-32c21f29fe4b,ff014ebd-11cc-4fe0-846a-97f5eac476df,EATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
4d175367-6a41-4b67-8f4b-53de0c129cd5,4aecc04e-804e-489c-8a18-b436b0278e39,Micro ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
2b8ffbee-c57b-4317-add8-b461f016c917,47f9020e-3612-40b1-8449-95477d170ae0,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
93311159-34f5-45ea-8ec0-a506976a7839,20c08ce0-599e-4053-8628-a5458bc33f82,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR5,2,ATX Mid Tower,1,1
50bbdf2f-b671-4c1d-bf5c-2d569d5b060f,5b6f105f-4d3d-43da-bde7-82366f44a486,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR3,2,ATX Full Tower,1,1
e5e72dc5-3317-42cd-894c-f4443d87ad6b,98118dfe-9ee3-45e7-af7b-240987e7c08e,ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mini Tower,0,0
5c8e99d1-9608-48fc-9f09-a2e006bea8d3,104a508d-19cd-499d-896e-c5855ef4e338,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
ab7e6cc9-a827-4d81-9f04-1f7539a6fd3b,ef93caa0-76dc-4361-97ce-2588167ea3c2,Micro ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,1,1
73410d29-9b89-4bf6-9cbe-6a068780635c,7ebdb849-a8df-466f-883a-bb82ac197aaa,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,4,EATX Mid Tower,1,1
7d450992-16e3-4567-b409-8fb2583ba7fa,4ae15b51-a30a-4bb8-b51d-7a3d4e5d2cb9,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,4,ATX Full Tower,1,1
8fcee7be-8a7d-43d2-ba89-4c82289d3906,1228d3f3-057f-4558-8568-2bf46c923bb6,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR5,4,ATX Mid Tower,1,1
546f7ddf-4152-4185-921e-39fbcc287919,65481022-bfcc-413e-b546-c42ebff5c08e,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
dc29b996-0124-4c89-8095-51983134d645,73bae649-4147-4973-a2ab-296aa792f3f5,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
c9a57eb5-8666-49b0-8481-754c6a7896a7,078038c2-00fc-4f4f-b3f4-b67f9594e7d0,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
734d4deb-9e2d-49f9-bb03-fc20ebcff656,f5c8f23f-5ad3-4d8b-b00e-722facf6d1f7,Micro ATX,EATX | ATX | Micro ATX | Mini-ITX,DDR4,2,EATX Mid Tower,1,1
45ff97a3-c2ad-41e1-b575-6e5b3096847c,0af3008a-6f36-4d01-bb67-e0970c3e60b9,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
2266258e-9875-4052-9417-50a160282e60,81f0834f-699c-4a14-8528-070fd8326421,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR5,2,ATX Mid Tower,1,1
3434faa3-cf8e-43ba-bea4-968c8b7845f8,4dd1eb5b-d6ad-4e69-a57f-a8ca7257ef71,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Full Tower,1,1
6cd78bf5-59c7-45ce-885e-cb9b2cff300f,78e37fc4-65d2-4236-8aab-a5336f2a81b1,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
5bda3810-675a-4556-9581-17d5e0ce5b61,0071938b-9e4d-48fc-934b-e5d17caab4b1,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
266430eb-2b7b-4977-931e-b3c5376b7642,68b2d74c-ea4d-48bc-bf05-e756e09d68f9,ATX,Mini-ITX,DDR5,4,HTPC,0,0
340e50d8-def3-4994-96e9-6dfdb87f76f9,704ba87f-dcab-49c7-b851-bb822a48380b,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
c4fe7d57-5856-484d-9baa-7f815835445d,955c129d-7eac-459e-ade1-26daea3e7070,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
f13c4e08-fd51-41b7-97e3-3382ba7b469b,3fe4de92-d819-4de6-90b9-9ae20b4f1c65,ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mid Tower,0,0
3d882ee3-b0b5-450e-8095-f556ec49a2ac,d92d15a1-1829-499a-a024-dc66b3579a34,Mini ITX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,2,ATX Full Tower,0,0
482d9db0-b1fa-4c44-a8ef-108813128150,de750bae-b9f3-496c-843d-9e33a4c77dd6,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Full Tower,0,0
275b2a8a-9935-4dd1-84c0-395d880261d2,6caba0c3-af5d-4ea5-9254-5c6fc5fc6348,ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Mid Tower,1,1
42aefd02-e153-4cf5-ab63-7142491e39b3,a847665f-da50-437b-a9ef-e89ada1bc75b,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
7bc96dcc-8d8f-49f9-9300-89f6314ade1e,d8151ee8-f5f7-4022-822a-ee6688d69ae1,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Slim Tower,0,0
8230141f-cd81-453f-9886-53795ce370f0,2b9f3872-9f5f-4574-87e0-de621b7e39cd,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
d86c1eb0-ab81-47be-aa5c-cccae9b161cb,9e2bb9e9-6b9d-4495-945c-c702c516af13,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,1,1
7785d947-597a-4652-82af-8ce90ca4a05d,5e0778d7-48be-4d1d-ad4a-3703a442ec28,Mini ITX,EATX | ATX | Micro ATX | Mini-ITX,DDR5,2,EATX Full Tower,0,0
58173e5c-9817-4943-817f-7fec5319f511,f972d262-beab-4833-a317-2ff5bcb6f3fa,EATX,ATX | Micro ATX | Mini-ITX,DDR4,8,ATX Mid Tower,0,0
be4ac780-1cbb-4a83-ad97-5958238bc06b,5832656a-c875-41fe-9b3d-eec706a2b6b7,Micro ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,1,1
bccc091f-b448-4905-8ae1-cda95514d4a2,6ec01ddc-ec43-4f25-8427-ce8d146e1931,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,1,1
171db910-9c1c-4029-b2f6-e56b335ca65a,6da71c4f-46c8-48bc-8f21-7dbe60a667bf,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,1,1
22e23ce3-09b2-4e38-b5b2-a3bcd255ad56,36949e18-b413-425c-a951-e51b704bef00,ATX,EATX | ATX | Micro ATX | Mini-ITX,DDR3,4,EATX Full Tower,1,1
8b13d0c4-31a3-48f4-ba54-17acfb4d4170,27e9107f-8ab1-4e5b-8c2f-43cb540c1b2a,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,4,ATX Mid Tower,1,1
a7198869-f0b8-4aaf-860d-d8b13c9bcc1e,9ea1d590-b653-418e-808c-fa81ca836745,Micro ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,1,1
23cf0fe8-41ba-4aba-bfcc-99c0c3d31ac1,2c2c4f30-6e00-49c5-b302-5ab3ede18da5,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
8100b914-7a9b-4da8-860a-9667a9271d1a,0101e471-dba6-4e81-9d2f-e07ce576689d,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,0,0
84ea5dd6-53cc-4d4f-a948-c941873723ea,a2a65a36-af17-43d4-822f-c6110e7a4f06,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
e8b89988-70cd-4f70-ac48-3d0f3085234a,ad6e7395-abfc-4355-b4d6-ba331ed273ef,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
4d3783a6-9091-4a03-8dbc-64fca8df30b1,121c28b2-e11e-4261-a2c6-7af4b7f5eb0b,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
b47aaef7-cad6-46a4-816b-7510af8264bf,fa824b29-3a34-4cf3-8d4f-00ddacd6cd68,Micro ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mid Tower,1,1
bb81bff5-1555-49fa-9fac-8fbf4468bb16,99b404b5-a93a-4833-a9e4-1d187b73d2ba,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
7091eb50-4f95-49d8-aeee-537aadfd11b1,1970fcc0-f5c6-40f4-9084-9ff5b6d685f5,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Mid Tower,1,1
7f7c9b99-cf98-4b3c-ad44-73c88ba9b956,1b5b0f0b-ded0-45b2-a08d-9fd94cfaed40,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,0,0
2efaf851-70da-43b0-a6ec-ed827690038d,245df228-98c3-4e14-b256-1622e591d5d8,Micro ATX,Mini-ITX,DDR4,2,Mini ITX Tower,0,0
18805bf8-49ae-4eb6-8018-d3483ae06a46,f520ce13-ba89-45a7-a096-bc9f4e1a88c0,Mini ITX,Mini-ITX,DDR4,2,Mini ITX Tower,0,0
8a4e9528-f11e-496e-9745-8028c98a7a66,0507128c-2348-49e5-a521-0a3e70fb4e9c,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
da1b6c68-2528-4908-aadc-ca071ed97cd5,b953d5de-67b1-4ca1-8462-2551d0aaae14,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
6ac6f8eb-9c83-4bc0-b73e-2e224b467757,4a140052-d8b9-4645-9a9a-1d2bfe73de63,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
f39edf0e-c646-4437-8544-09aed925df6b,139b84cb-25cf-4130-ab75-3ed4dfbb3a8d,Mini ITX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Mini Tower,0,0
0215085b-5ad3-4bcb-a4b1-4cff9f083ec9,f76207f2-9ea1-4681-89ef-f14aa77e718f,Micro ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
d0344534-4de5-4cda-b393-15ed4e5f0510,46ebebdb-1e8a-4c8a-b8cf-81ce30abbbf8,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,1,1
96897fec-763f-493e-a71b-d62a4844c172,795a6267-6a1d-4031-a49f-a830360afe8e,ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Full Tower,1,1
688389a1-c883-42d6-8d01-c9c6b52074f3,4cc6f177-1b88-4669-8e2d-b51b9e608af9,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
0e2dc9dc-e20e-4d58-826c-4962b12ac4db,f21f0e29-a516-4149-b898-2dc384d2fc29,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
cdc0b2e5-fcff-4ad9-bddc-6e8f2ba1c124,f9adf057-4d95-4bbc-8854-b04b5f128130,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
b77da203-1ebd-4d50-9b57-9925ea6cf556,f6a18224-0c9a-44ca-9ea5-da8d52b0172b,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
aa39546d-55cc-4aae-9f38-9fe6464b7780,374476df-3dd6-42de-8b81-d87fd1ac128d,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,0,0
9801fa7c-f5f5-4312-95e4-94802585b222,731023b3-3f03-4e18-b3a2-36bfcb1d84a5,ATX,Micro ATX | Mini-ITX,DDR3,6,Micro ATX Mid Tower,0,0
af92f251-2ba7-40fb-b46f-9e83aef24246,40ab8158-8f05-491b-ba71-4da5c1969c07,Mini ITX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,2,EATX Full Tower,0,0
4d756e9c-356d-4160-9a6b-4f9ff87861aa,61c7a1ed-14e6-4a87-b1ba-7c5baaf5e0b5,Micro ATX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Mid Tower,1,1
5c439c42-ba3d-4f80-b523-23f79de70def,921f04a6-d3ea-4dd6-8bdb-50fcd423de9d,Thin Mini-ITX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,0,0
73c3bf0f-7191-43e2-8508-9afde1c6487e,326f9210-993f-427f-8ee9-d5d9396878c6,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,4,ATX Mid Tower,1,1
39cfb55a-e76b-4ce9-89af-d54296fedaea,f23005f2-1017-4b19-82d6-3df597ae57cd,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,0,0
b076367b-21cd-402b-bcbc-0104eac963ec,90be5302-e04c-4a6f-8c9e-825ab867b808,EATX,Mini-ITX,DDR4,8,Mini ITX Tower,0,0
d0b29b4f-1c1b-499b-858b-f5c192ebb664,9a5c07b2-7af8-4259-af67-2ef7a586c414,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
e0659d3d-534e-4ed9-8a5d-456f7722226c,d3d715c3-0324-4c90-99e3-09027469da62,Micro ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
71df5b7e-0980-4031-a230-350e8e9f5215,bb69add8-2ac9-4cc3-aff2-40d3e7e8dcd0,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
1450023c-52f2-4277-9465-7e5e0dfd4382,ece4600d-00ad-438d-9be2-766f85ae7b35,Micro ATX,Mini-ITX,DDR5,4,HTPC,0,0
a03ae0c0-7920-447c-855d-16b40d52270c,d5e05c95-9381-4f69-87ca-501344f23e45,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
06255648-90ca-48f7-9baf-d5f3ff93f028,5ba998b0-9908-412f-bacc-14d551d3501d,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
2944bcdb-7f6b-4060-8451-f0744d7cc458,49304391-cb2d-4357-8684-5a87f874b30b,Mini ITX,Micro ATX | EATX | Mini-ITX | ATX,DDR3,2,ATX Mid Tower,0,0
febf6cfd-7928-4c6c-a0b4-1f475adbbe97,370b9d64-46b3-45e3-89e0-177abcc4960a,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
07634854-accc-40e5-afcc-e3229d07d64b,7aede481-d988-487b-a7c6-917e8733bc38,ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,1,1
8dbf1c1b-62a2-43a4-a09f-9149327545f6,75165e0f-9f9a-4657-ba72-5699c15d4616,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
2f1801b9-d6c1-410a-bbbc-8076017af6a7,d824fb01-308c-4d55-9a23-7c28b71252f5,Micro ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mid Tower,1,1
43117efd-687a-4c5c-98ac-24b21cc534c5,a275a0bd-1e90-480a-95c5-e67b0905f010,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,0,0
78955cb6-711a-4104-a55a-069a806f336b,9c1df470-eaa7-424e-a138-f3730928cbaa,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
029c7f01-1309-4032-98e2-3dd704418928,542fea65-a840-4798-965f-a85e6e809059,ATX,ATX | Micro ATX | Mini-ITX,DDR3,8,ATX Mid Tower,1,1
f2b0dd85-ff3a-4957-bc95-75a8cee112ac,bd0ba12f-c977-46d2-aadc-32b518ab197c,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
b6f61f88-7e3b-4e28-b2ed-7171bdde67ea,d59ab5a3-e232-41de-bc31-cf1f74c6d548,Mini ITX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Desktop,0,0
8b1be6dd-3839-49c2-b3e5-fef9b33bc74e,f0cec58a-03d3-4865-a721-fc89b56bd834,Micro ATX,Mini-ITX,DDR3,2,Mini ITX Tower,0,0
